,t,x,y,z,nx,ny,nz,ix,iy,iz,bx,by,bz,rx,ry,rz,m,rho
1312,0.9849999919086889,5.527024887812145,0.46415075216647234,0.13439626886733064,-0.15719792670956903,0.9875501653605511,-0.005786426752418241,3.2912483273701523,3.140933421263034,-0.5475487995491297,3.512271655882679,-0.7501995496209033,-1.6711432753349602,3.422326272891848,-1.2800243495813535,-1.476974775430849,0.0010000000000000002,986.2794735479974
1313,0.9960000000065327,5.508382737842756,0.4606273053349876,0.022884575272032602,-0.17405672751184073,0.9847187235943553,-0.005769836269108132,2.5180434304372645,2.7074979678444167,-0.26120649061150253,3.0165632866081897,0.30191788524790575,-0.2673811882147232,3.1247932074718294,0.18227182694718885,-0.11287421968805823,0.0010000000000000002,1001.8225808680075
1314,0.9960000000038273,5.510966227201079,0.4612214884235642,0.07130777793198213,-0.17964623937237226,0.983731278693203,0.0,2.805858169632633,2.920580110279844,0.7167535268341249,3.457483301918009,0.7798235089586111,0.38157419399605896,3.4638460839504472,1.1984993421424994,0.22741224759717496,0.0010000000000000002,996.580279086256
1315,0.9960000000066487,5.53594144030096,0.46557931809593284,0.049664124286589256,-0.16845334361024947,0.9856927077579303,0.00577554320966762,2.8405809548743806,2.603861815708872,0.1361065976299493,3.8548575511928895,0.2714403623685836,-0.22550796868663414,3.887006923471322,0.46789427469323647,-0.14505838610054375,0.0010000000000000002,1014.6700824679925
1316,0.9960000000068169,5.554224718092776,0.4684239814874822,0.02104074872090308,-0.15719792671368443,0.9875501653599085,0.005786426750306034,2.8232599165995937,1.6940314368908955,-0.14864266489823447,3.983901675908577,0.5435273847643404,0.25323885683942066,3.934735354900628,0.41426469584926423,0.15993042518082007,0.0010000000000000002,1009.7958174957854
1317,0.9960000000001152,5.4463084687619645,0.4474496209054258,0.0828514412652762,-0.24520392062516,0.969454883101455,0.00568039970375031,2.3012777781588034,3.1796558616504185,0.16580935588735704,-0.4643472244556554,0.41137726180117334,2.353493839399394,-0.4431914448792536,0.39059802836238744,2.1800419267572044,0.0010000000000000002,1003.3787627772493
1318,0.994999999973604,5.52206203183744,0.46329657094937243,0.13286465076148876,-0.16283358145887197,0.9866366118961364,-0.005781073895872577,2.9005125976579977,3.0334359173680965,-0.6630507096511412,2.535340613020224,-1.3723744163211022,-0.005139561741048626,2.8197096307378517,-1.4236056038625642,0.07895360931409183,0.0010000000000000002,1002.5729975864695
1319,0.9960000000075161,5.537701512186778,0.4658262939367047,0.025461190019985307,-0.16845334360820896,0.9856927077582912,0.005775543207566781,2.8624471148157555,2.175379745211812,-0.029974528165957443,3.9855485558382813,0.6539633395936584,0.20780366541280018,3.9369902062258397,0.6037180806132686,0.18805911937086456,0.0010000000000000002,989.9536907744683
1320,0.997000000002367,5.5298625084283834,0.4645564484830709,0.1071009336870539,-0.15719792671162733,0.9875501653602359,-0.005786426750307935,3.054199447760195,2.9137980905845047,-1.0083716650767922,3.6070863731040554,0.15688198213079965,-0.2789918206118263,3.8345329768034695,0.11140123158992478,-0.41123811008372774,0.0010000000000000002,998.1619503974453
1321,0.9970000000007504,5.454185406894289,0.4490379629503043,0.031936827747706516,-0.23985396096090097,0.970792316296321,0.005688236228445009,2.158652248780866,3.1450926397986163,-0.019096622346108354,1.4142111604365344,0.21660148222964595,-0.41965164137107197,1.2760858194997826,0.40184963361444803,-0.35139198668144406,0.0010000000000000002,1001.6039687408547
1322,0.9950000000126663,5.560588937937626,0.46944743067219047,0.1116476681359119,-0.1458833702145058,0.9893017953561275,0.0,3.1975268058239665,2.7354545369652183,-0.8137285116943663,3.7718012401428807,-0.1480654799585809,-0.4201270155135456,3.8337902494731644,-0.1832898145721627,-0.3782505237428926,0.0010000000000000002,998.8431367137928
1323,0.9889999963757377,5.550581021615117,0.4679563055276246,0.10086012090757623,-0.13449955203988953,0.990845620778688,-0.011611472118801876,3.2434786552402146,2.395493838544702,-1.1876495600895283,4.124367726824305,-0.02642637707012442,-0.3122920675919709,4.040441023205843,-0.06354295549343819,-0.44385584541336603,0.0010000000000000002,1007.3813270460968
1324,0.9970000000034817,4.8990309828874254,-0.20635410868168638,0.08599718162638566,0.6750655636966332,-0.7377450770821853,0.004322725060353175,2.1240082508775497,1.2820180401446046,0.20682159281125415,1.8072869516710188,1.606708269323006,0.20825167542584733,1.8007286734880152,1.6052854437276485,0.20117671026674538,0.0010000000000000002,1003.0184284443582
1325,0.9970000000068331,5.548175275376732,0.46751094244208075,0.03226278585999657,-0.1628335814527185,0.9866366118971519,0.005781073895876986,3.178311145843435,2.2714317433200604,-0.03633556700116319,3.877444517914411,0.720003996738424,0.2953472544025045,3.9912156684724884,0.480810266144049,0.16834508834592796,0.0010000000000000002,1004.524437495803
1326,0.9980000000026577,5.545940147894133,0.4671258907821178,0.08868091370757895,-0.14588091931974764,0.9892851747045038,-0.0057965928185726035,2.9471480351057595,2.7139055280753754,-1.0322355864594974,3.703269121753567,0.8494686055785323,-0.22640934349110384,3.7803064977843768,0.7542137890670924,-0.22641851289030548,0.0010000000000000002,992.337846820372
